HIP_CENTER,,,SPINE,,,SHOULDER_CENTER,,,HEAD,,,SHOULDER_LEFT,,,ELBOW_LEFT,,,WRIST_LEFT,,,HAND_LEFT,,,SHOULDER_RIGHT,,,ELBOW_RIGHT,,,WRIST_RIGHT,,,HAND_RIGHT,,,HIP_LEFT,,,KNEE_LEFT,,,ANKLE_LEFT,,,FOOT_LEFT,,,HIP_RIGHT,,,KNEE_RIGHT,,,ANKLE_RIGHT,,,FOOT_RIGHT,,,NECK CoM,,,TORSO_CoM,,,RIGHT_UPPER_ARM_CoM,,,RIGHT_LOWER_ARM_CoM,,,LEFT_UPPER_ARM_CoM,,,LEFT_LOWER_ARM_CoM,,,RIGHT_UPPER_LEG_CoM,,,RIGHT_LOWER_LEG_CoM,,,LEFT_UPPER_LEG_CoM,,,LEFT_LOWER_LEG_CoM,,,
x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,Neck,Torso,Right_Upper_Arm,Right_Lower_Arm,Left_Upper_Arm,Left_Lower_Arm,Right_Upper_Leg,Right_Lower_Leg,Left_Upper_Leg,Left_Lower_Leg,Energy Expended This Frame,Total Energy Expended,
0.0226276,0.0938079,2.06771,0.00603509,0.160089,2.10212,-0.0623529,0.500895,2.08237,-0.0889418,0.665213,2.04353,-0.222243,0.354189,2.07141,-0.340044,0.0992274,2.03685,-0.424328,-0.110294,1.95717,-0.435249,-0.203717,1.91575,0.130458,0.406742,2.10503,0.28094,0.139438,2.18891,0.382978,-0.0716429,2.21684,0.42253,-0.12946,2.16737,-0.0426819,-0.00348774,2.05632,-0.0601529,-0.371989,2.01912,-0.0449031,-0.787658,2.03414,0.0488454,-0.795708,2.00853,0.114446,0.0315432,2.06999,0.19915,-0.105057,1.70564,0.0608795,-0.295089,1.43593,-0.0281313,-0.278813,1.41601,-0.0816992,0.629698,2.22799,-0.0184226,0.275793,1.9246,0.193357,0.256705,2.01815,0.278978,0.0284875,1.85129,-0.264275,0.213106,1.93088,-0.321189,-0.00465004,1.67829,0.133542,-0.0313053,1.60781,0.107652,-0.165661,1.30061,-0.0437911,-0.159893,1.73548,-0.0434932,-0.480094,1.67805,5.55447e-008,2.57214e-007,1.19403e-007,3.938e-007,6.03178e-008,1.4551e-007,6.59905e-007,9.55965e-007,2.52899e-006,1.08263e-006,6.25928e-006,0.094974,
0.0176497,0.0924074,2.06956,0.000791104,0.158392,2.10241,-0.0656471,0.499084,2.08203,-0.0932286,0.662665,2.04165,-0.224574,0.350751,2.06768,-0.341607,0.0991232,2.02354,-0.423518,-0.108033,1.92986,-0.431463,-0.200862,1.8879,0.125377,0.40708,2.10852,0.270657,0.139809,2.20525,0.368534,-0.0660598,2.26239,0.409259,-0.125587,2.20938,-0.047042,-0.00516745,2.05693,-0.0496555,-0.429321,2.0482,-0.0400369,-0.785125,2.03994,0.0170791,-0.82531,2.01078,0.109356,0.0313528,2.07432,0.181042,-0.0813774,1.69364,0.0479383,-0.272524,1.41908,-0.0350382,-0.255901,1.37158,-0.0857928,0.627344,2.22679,-0.0222588,0.274304,1.9253,0.186136,0.257038,2.02747,0.268588,0.0309893,1.8773,-0.266105,0.211441,1.92287,-0.321506,-0.00374378,1.66122,0.123663,-0.0213025,1.60455,0.0947978,-0.146515,1.28867,-0.0411777,-0.185023,1.74813,-0.0371326,-0.502781,1.69249,5.87669e-008,2.96576e-007,5.54172e-008,1.26203e-007,3.95903e-008,1.96272e-007,2.55576e-007,3.36263e-007,9.01863e-007,3.99917e-007,2.66645e-006,0.0949767,
0.0127391,0.0906811,2.07148,-0.00437666,0.156307,2.10277,-0.0690796,0.49631,2.08199,-0.0971163,0.659977,2.04005,-0.226327,0.347462,2.0647,-0.340639,0.0998545,2.01231,-0.410721,-0.103037,1.89626,-0.414951,-0.192674,1.85208,0.121517,0.407163,2.11128,0.26366,0.140548,2.21568,0.363262,-0.0605343,2.28726,0.402074,-0.120232,2.23767,-0.0520917,-0.00759959,2.05806,-0.0449927,-0.461083,2.06709,-0.0338859,-0.780721,2.04899,-0.00642406,-0.840489,2.01403,0.105218,0.0310962,2.07759,0.169895,-0.0679544,1.68421,0.0382186,-0.258956,1.41367,-0.0326693,-0.252547,1.34746,-0.0897458,0.624395,2.2259,-0.0261279,0.272217,1.92617,0.181034,0.257424,2.03367,0.263433,0.0336218,1.89213,-0.266474,0.210239,1.9162,-0.315721,-0.00133726,1.64238,0.117154,-0.0156957,1.60193,0.0861591,-0.135341,1.28252,-0.0413424,-0.199584,1.75665,-0.0326557,-0.514107,1.70406,4.45645e-008,2.57479e-007,4.65598e-008,2.63831e-007,2.19962e-008,1.58262e-007,1.16489e-007,6.46108e-007,5.13719e-007,1.03779e-007,2.17279e-006,0.0949788,
0.00751896,0.088426,2.07334,-0.00906493,0.15403,2.10306,-0.071302,0.493915,2.08215,-0.100928,0.657058,2.03909,-0.227517,0.345065,2.06277,-0.33679,0.102363,2.00381,-0.393496,-0.0942742,1.86971,-0.384977,-0.156932,1.83049,0.118761,0.407098,2.11342,0.254829,0.145083,2.2231,0.35358,-0.0368742,2.323,0.391055,-0.0978612,2.32611,-0.0585012,-0.0107844,2.05944,-0.0509699,-0.430723,2.06419,-0.0277176,-0.791861,2.0595,-0.036705,-0.805518,1.99766,0.100236,0.0299899,2.0804,0.162999,-0.0591846,1.67969,0.0489344,-0.220276,1.39836,0.0539005,-0.250975,1.30868,-0.093004,0.621526,2.22547,-0.0295794,0.270061,1.92711,0.175587,0.259525,2.03816,0.255653,0.0454693,1.91027,-0.265224,0.210291,1.91129,-0.306866,0.00339883,1.62765,0.112096,-0.0124323,1.60119,0.0877403,-0.115697,1.27431,-0.0466171,-0.188012,1.75601,-0.0325766,-0.50615,1.70721,2.55128e-008,1.44849e-007,3.52347e-008,5.83643e-008,3.13607e-008,1.80833e-007,6.1667e-008,1.07e-007,9.70695e-008,7.13827e-008,8.13274e-007,0.0949797,
0.00357538,0.0866785,2.07465,-0.0125719,0.152263,2.1032,-0.072836,0.492051,2.08244,-0.103985,0.654885,2.03881,-0.228518,0.343384,2.06169,-0.326667,0.110081,1.99812,-0.372689,-0.0795365,1.85099,-0.347787,-0.116656,1.81112,0.116577,0.406928,2.1152,0.246403,0.151789,2.22685,0.349334,-0.0265086,2.33379,0.384544,-0.0866268,2.33767,-0.063239,-0.0131751,2.06035,-0.0540028,-0.418083,2.06516,-0.025097,-0.788777,2.06534,-0.0449212,-0.815108,2.00205,0.0964826,0.0291338,2.08222,0.157571,-0.0535496,1.67833,0.0504528,-0.206721,1.39217,0.0804819,-0.249881,1.29573,-0.0954831,0.619345,2.22547,-0.0321196,0.268386,1.92785,0.170601,0.262597,2.04077,0.250329,0.0526427,1.91638,-0.260937,0.213128,1.90811,-0.293869,0.0128347,1.6174,0.108186,-0.0103972,1.60139,0.086122,-0.107752,1.27119,-0.0499262,-0.183647,1.75681,-0.0327473,-0.49964,1.71002,1.89224e-008,1.14016e-007,2.03917e-008,1.78162e-007,1.30769e-008,1.72479e-007,3.48525e-008,7.68916e-007,2.44554e-008,7.05573e-009,1.35233e-006,0.094981,
6.27153e-006,0.0854442,2.07543,-0.0156917,0.150956,2.1032,-0.0744403,0.490623,2.08309,-0.106596,0.653357,2.03926,-0.230126,0.34201,2.0623,-0.31752,0.114926,1.99718,-0.347082,-0.0636187,1.83397,-0.314775,-0.0714544,1.80929,0.114433,0.406529,2.11669,0.240148,0.15787,2.22754,0.368452,0.0103406,2.33731,0.40738,-0.0487276,2.36816,-0.0671379,-0.0147714,2.06084,-0.0550911,-0.420118,2.06679,-0.0240941,-0.78655,2.06909,-0.0471863,-0.824662,2.00674,0.0928445,0.0286857,2.08301,0.154188,-0.0517211,1.68061,0.10619,-0.222322,1.40519,0.142956,-0.275995,1.30337,-0.0977597,0.617749,2.22607,-0.0345188,0.267151,1.92852,0.166653,0.265268,2.04179,0.255734,0.0706822,1.91815,-0.257394,0.21476,1.90796,-0.279266,0.0215593,1.60985,0.105197,-0.0098094,1.6027,0.107797,-0.113454,1.27752,-0.05205,-0.185193,1.75771,-0.0327827,-0.49956,1.71225,2.06809e-008,6.64063e-008,1.38777e-008,3.44414e-008,9.14083e-009,7.65938e-008,6.80016e-008,8.83473e-006,1.37056e-007,1.16811e-007,9.37774e-006,0.0949904,
-0.00289851,0.0852112,2.07575,-0.0180737,0.150466,2.10313,-0.0758135,0.489764,2.08396,-0.109449,0.653339,2.0418,-0.232413,0.341524,2.06539,-0.31053,0.118737,1.99798,-0.329973,-0.0528377,1.82437,-0.292508,-0.0748574,1.77277,0.112799,0.406211,2.11774,0.235196,0.163469,2.22509,0.374648,0.0243996,2.33783,0.418481,-0.029973,2.37891,-0.0703817,-0.0151729,2.06086,-0.0531988,-0.405399,2.06113,-0.0267119,-0.779445,2.07275,-0.0399434,-0.834147,2.01749,0.0898276,0.0292408,2.08292,0.155186,-0.0547182,1.69111,0.104533,-0.389412,1.48092,0.108641,-0.45657,1.38481,-0.100042,0.617275,2.22791,-0.0365027,0.266645,1.92907,0.163558,0.26775,2.04113,0.256256,0.0789423,1.91734,-0.255183,0.216323,1.90978,-0.269139,0.027691,1.60615,0.104337,-0.0108493,1.60713,0.107524,-0.18387,1.31322,-0.0526255,-0.179096,1.75531,-0.033083,-0.490525,1.71143,6.69037e-008,6.96582e-008,1.32266e-008,1.67062e-007,2.40516e-008,1.34826e-007,5.2788e-007,5.32436e-006,6.41208e-008,8.09927e-008,6.47308e-006,0.0949969,
-0.00540504,0.085476,2.07566,-0.0199468,0.150368,2.10305,-0.0773177,0.490365,2.08631,-0.113022,0.655491,2.04749,-0.235017,0.342437,2.07062,-0.304433,0.122198,2.00252,-0.303848,-0.0344273,1.81575,-0.271231,-0.0696596,1.75,0.110829,0.405867,2.11816,0.231778,0.167974,2.21982,0.383,0.0230304,2.2999,0.420929,-0.0324577,2.29569,-0.0733491,-0.0145809,2.06035,-0.0520971,-0.396477,2.05745,-0.0307095,-0.770383,2.07518,-0.038524,-0.838616,2.02613,0.086721,0.0305176,2.08158,0.15809,-0.0807679,1.70992,0.101129,-0.474033,1.56043,0.119116,-0.536854,1.46458,-0.102784,0.618762,2.23226,-0.0383627,0.267046,1.93012,0.161026,0.269705,2.03885,0.25833,0.0802602,1.89919,-0.253542,0.218379,1.91438,-0.2556,0.0368814,1.60443,0.10425,-0.0213986,1.61457,0.107317,-0.229688,1.35392,-0.05342,-0.175045,1.75352,-0.034282,-0.48308,1.71091,7.25966e-008,5.95196e-008,3.89199e-008,1.55002e-006,5.47001e-008,6.44819e-008,4.15567e-007,5.89607e-006,7.24425e-008,4.32632e-008,8.26758e-006,0.0950051,
-0.00752528,0.0860974,2.07519,-0.0213929,0.150541,2.10297,-0.0785644,0.491601,2.08877,-0.116202,0.658273,2.05344,-0.237677,0.344727,2.07764,-0.29861,0.125288,2.0113,-0.288921,-0.0211896,1.81298,-0.26346,-0.0640507,1.74177,0.108829,0.405597,2.1179,0.230784,0.168954,2.20609,0.352423,-0.0260715,2.19399,0.39156,-0.0691771,2.18157,-0.0757961,-0.0134339,2.0595,-0.05106,-0.387501,2.05364,-0.0324782,-0.766303,2.07632,-0.0541764,-0.842512,2.03897,0.0839629,0.0320775,2.07934,0.16104,-0.106552,1.72384,0.111477,-0.559412,1.65483,0.123188,-0.611503,1.56005,-0.105174,0.620932,2.23679,-0.0399241,0.267908,1.93104,0.159618,0.270039,2.03228,0.245064,0.060039,1.84891,-0.252055,0.220907,1.9218,-0.246881,0.0437421,1.60696,0.104332,-0.031714,1.61955,0.112822,-0.275709,1.39877,-0.0540204,-0.170734,1.75154,-0.0345848,-0.477675,1.70981,7.90295e-008,6.94762e-008,1.75639e-007,1.18389e-006,2.51095e-007,2.56532e-007,1.43783e-006,6.55622e-006,2.59557e-008,1.13652e-008,1.0047e-005,0.0950152,
-0.0092482,0.0874783,2.0741,-0.022424,0.15126,2.10283,-0.0793369,0.493805,2.09153,-0.119039,0.661175,2.05943,-0.240361,0.347851,2.08602,-0.29444,0.12777,2.03886,-0.26842,0.00814826,1.82142,-0.255094,-0.0358616,1.74584,0.107173,0.405693,2.11692,0.233775,0.161696,2.17752,0.331858,-0.050253,2.11226,0.353244,-0.101436,2.06294,-0.0776148,-0.0115931,2.05818,-0.0504874,-0.383329,2.05223,-0.0336474,-0.763682,2.07721,-0.0716771,-0.841943,2.05054,0.0818557,0.0342458,2.07586,0.161897,-0.156664,1.74156,0.122028,-0.623963,1.75419,0.126528,-0.667949,1.65748,-0.107123,0.623689,2.24152,-0.0410813,0.26957,1.93181,0.160246,0.266673,2.01838,0.237679,0.0468283,1.80257,-0.251356,0.223542,1.93869,-0.236514,0.0571129,1.62209,0.1038,-0.0521305,1.62561,0.117545,-0.323179,1.44724,-0.0545511,-0.168173,1.75038,-0.0348318,-0.474863,1.70959,6.25241e-008,7.41765e-008,1.00914e-007,1.282e-006,3.91069e-007,3.40527e-007,1.46142e-006,3.71948e-006,7.90061e-009,2.33252e-009,7.44235e-006,0.0950226,
-0.0105356,0.0892743,2.0725,-0.02305,0.152325,2.10269,-0.0799974,0.496318,2.09413,-0.120823,0.663782,2.06454,-0.242364,0.351046,2.09431,-0.285825,0.128143,2.07536,-0.262685,0.0369306,1.83799,-0.260476,0.00112894,1.76103,0.105927,0.406197,2.11484,0.238016,0.156389,2.15723,0.300568,-0.0634902,2.01634,0.328298,-0.09124,1.94999,-0.0787837,-0.00963245,2.05674,-0.0498516,-0.382026,2.05199,-0.0345184,-0.762012,2.0783,-0.0768201,-0.84299,2.05559,0.080415,0.0368563,2.07056,0.160687,-0.207386,1.76176,0.134854,-0.651493,1.82913,0.133713,-0.695082,1.73394,-0.108443,0.626454,2.24569,-0.0419846,0.271568,1.93228,0.161653,0.264415,2.00787,0.226313,0.039036,1.75374,-0.248249,0.225219,1.95975,-0.230484,0.0693639,1.64439,0.102671,-0.0726182,1.63196,0.122354,-0.355576,1.48663,-0.0547781,-0.166784,1.74966,-0.0349292,-0.473632,1.70994,5.64084e-008,7.31437e-008,2.384e-007,8.5027e-007,3.66003e-007,3.88276e-007,3.27189e-006,6.30628e-006,3.25609e-007,1.81764e-007,1.2058e-005,0.0950347,
-0.011301,0.0909287,2.07069,-0.0231749,0.153494,2.10257,-0.0801255,0.499358,2.09639,-0.121943,0.666662,2.06907,-0.243134,0.35451,2.10248,-0.2777,0.130044,2.11019,-0.262908,0.0627498,1.86304,-0.267505,0.0352937,1.78558,0.105492,0.407437,2.11039,0.246073,0.15984,2.12736,0.283779,-0.0478535,1.95015,0.299811,-0.0813478,1.89236,-0.0794153,-0.00789547,2.05545,-0.0479839,-0.406143,2.06131,-0.0349457,-0.762716,2.08037,-0.0590436,-0.828678,2.0208,0.0796915,0.038629,2.06449,0.15213,-0.279561,1.79338,0.144074,-0.701349,1.9027,0.138065,-0.744105,1.80864,-0.109117,0.629651,2.24935,-0.042399,0.273746,1.93248,0.165235,0.26662,1.99174,0.222644,0.0470568,1.71337,-0.244792,0.22774,1.97995,-0.227163,0.0810121,1.66955,0.0987189,-0.102598,1.64284,0.122628,-0.406097,1.53018,-0.0542516,-0.176314,1.75308,-0.0343328,-0.483907,1.71466,5.35631e-008,7.2008e-008,2.25161e-007,7.48802e-007,1.79318e-007,2.1087e-007,3.2616e-006,2.62459e-006,2.79941e-007,1.91398e-007,7.84726e-006,0.0950425,
-0.0115597,0.0923452,2.06855,-0.0227368,0.154707,2.10237,-0.0796123,0.502688,2.09824,-0.121961,0.669815,2.07324,-0.243,0.357217,2.10909,-0.269416,0.131529,2.13286,-0.254687,0.0718521,1.88524,-0.266917,0.0456843,1.82047,0.10561,0.409142,2.10301,0.250246,0.170354,2.1028,0.274944,-0.00609608,1.8988,0.27868,-0.0615521,1.82342,-0.0795587,-0.00637728,2.05425,-0.0457075,-0.428498,2.06947,-0.0351213,-0.766131,2.08313,-0.05466,-0.847146,2.04115,0.079454,0.0395249,2.05759,0.144515,-0.350187,1.82774,0.154065,-0.713282,1.93144,0.144648,-0.755944,1.83764,-0.108849,0.633152,2.2526,-0.042281,0.275947,1.93235,0.167252,0.272363,1.97673,0.220685,0.0690213,1.68147,-0.240835,0.229711,1.99372,-0.220228,0.0854609,1.68841,0.0953749,-0.132292,1.65453,0.123612,-0.440276,1.5563,-0.0533434,-0.185187,1.75605,-0.0334631,-0.494577,1.71918,6.68274e-008,9.33588e-008,3.55213e-007,6.7762e-007,1.30362e-007,1.63173e-007,2.57206e-006,4.58652e-006,4.85194e-008,5.39095e-008,8.74756e-006,0.0950513,
-0.0114195,0.0935336,2.06614,-0.0216306,0.156005,2.10204,-0.0783046,0.50665,2.09977,-0.120228,0.673397,2.07734,-0.240696,0.360504,2.1164,-0.264567,0.134494,2.15,-0.243255,0.0801336,1.90636,-0.247366,0.0574159,1.84158,0.107292,0.411296,2.09361,0.253332,0.194652,2.07826,0.268532,0.0370217,1.86721,0.260876,-0.03005,1.7804,-0.0794185,-0.00505058,2.05324,-0.0448305,-0.43856,2.07316,-0.0351307,-0.769662,2.08548,-0.0475261,-0.836677,2.01424,0.079652,0.0393273,2.04908,0.134128,-0.405084,1.87282,0.163373,-0.750459,1.98833,0.149639,-0.792547,1.89546,-0.107208,0.637226,2.25564,-0.0416096,0.278335,1.93194,0.169493,0.284796,1.96078,0.219287,0.0973493,1.65789,-0.237474,0.232649,2.00521,-0.213387,0.0901866,1.70448,0.0910363,-0.155754,1.6701,0.123166,-0.478395,1.59852,-0.0529102,-0.188907,1.75718,-0.0331039,-0.500204,1.72168,1.86533e-007,3.15107e-007,2.04566e-007,7.98621e-007,2.47176e-007,2.24757e-007,2.02709e-006,2.38981e-006,2.51973e-008,3.34564e-008,6.45231e-006,0.0950577,
-0.010902,0.0945804,2.0635,-0.0193368,0.157622,2.10131,-0.0726349,0.513061,2.1001,-0.114643,0.678317,2.08129,-0.236849,0.364422,2.12416,-0.25298,0.14128,2.17308,-0.241517,0.0928686,1.92798,-0.234532,0.0714352,1.86838,0.112968,0.413844,2.08069,0.256084,0.209968,2.06493,0.251655,0.0952552,1.82161,0.241461,0.0337496,1.75685,-0.0791263,-0.0038858,2.0524,-0.044875,-0.446159,2.07554,-0.0353847,-0.772955,2.08746,-0.0466664,-0.832875,2.00414,0.0801625,0.038409,2.04138,0.12431,-0.442824,1.92465,0.166511,-0.766509,2.01956,0.149943,-0.808596,1.92772,-0.10113,0.643344,2.25795,-0.0387402,0.281794,1.93087,0.173455,0.293192,1.94844,0.213352,0.128255,1.63312,-0.23022,0.23768,2.0197,-0.207788,0.0983891,1.72326,0.0870727,-0.172216,1.68889,0.1204,-0.500664,1.6329,-0.0528047,-0.191647,1.75784,-0.0332275,-0.504713,1.72348,2.58933e-007,3.26276e-007,4.72539e-007,8.20544e-007,1.47125e-007,1.0274e-007,1.73998e-006,3.12081e-006,1.34009e-008,2.08266e-008,7.02317e-006,0.0950647,
-0.00994432,0.0954738,2.06066,-0.0157977,0.159326,2.10013,-0.0662047,0.518266,2.09962,-0.104605,0.683188,2.08434,-0.230068,0.368972,2.13218,-0.246854,0.147078,2.18748,-0.238621,0.0953724,1.94549,-0.221701,0.0835236,1.88721,0.127006,0.413623,2.06386,0.267474,0.222583,2.04061,0.209385,0.153698,1.78823,0.184614,0.11267,1.72165,-0.0786541,-0.00280168,2.05171,-0.0453645,-0.452008,2.07702,-0.0356106,-0.77585,2.08893,-0.0471418,-0.830858,1.99853,0.0811415,0.0366529,2.03407,0.120613,-0.46602,1.98093,0.158507,-0.785114,2.06797,0.136449,-0.827041,1.97544,-0.0922372,0.648785,2.25934,-0.0353141,0.284622,1.92933,0.185405,0.299017,1.9291,0.200376,0.158113,1.60888,-0.224153,0.242544,2.03024,-0.203996,0.101878,1.73667,0.085915,-0.182842,1.70975,0.115555,-0.51797,1.67625,-0.0528121,-0.193676,1.75818,-0.0335237,-0.508333,1.72471,1.2745e-006,2.36844e-006,6.2071e-007,2.71206e-007,1.3816e-007,1.08855e-007,1.635e-006,3.07233e-006,8.13465e-009,1.36704e-008,9.511e-006,0.0950743,
-0.00797792,0.0960881,2.05719,-0.00948981,0.160962,2.09786,-0.043451,0.526132,2.09516,-0.0867631,0.68993,2.08636,-0.220051,0.373635,2.13899,-0.240846,0.153657,2.19926,-0.226852,0.103083,1.96049,-0.187157,0.141924,1.92016,0.140495,0.412121,2.05054,0.283629,0.228183,2.00515,0.172055,0.171132,1.7778,0.163008,0.194851,1.78215,-0.0779253,-0.00175513,2.05111,-0.04605,-0.456814,2.07777,-0.0360234,-0.778241,2.08999,-0.0489317,-0.829458,1.99489,0.0826922,0.0339902,2.02716,0.122022,-0.481494,2.03793,0.140554,-0.799924,2.118,0.152853,-0.861499,2.06308,-0.0703156,0.656674,2.25802,-0.0238502,0.288555,1.92566,0.199339,0.300943,1.90618,0.191478,0.167792,1.5896,-0.216622,0.247827,2.03898,-0.196526,0.107882,1.74793,0.0871756,-0.190565,1.73108,0.108707,-0.530507,1.72056,-0.0527936,-0.195277,1.75824,-0.0339784,-0.511313,1.72545,9.87145e-007,1.55761e-006,3.23907e-007,4.17898e-007,2.32091e-007,3.28781e-007,1.66819e-006,1.96283e-006,1.34306e-007,1.01644e-007,7.7144e-006,0.095082,
-0.00440183,0.0960074,2.05328,-0.000468957,0.161683,2.09503,-0.0264173,0.529829,2.09182,-0.0667814,0.694442,2.08674,-0.206719,0.37761,2.14413,-0.246654,0.172034,2.21997,-0.204575,0.104416,1.99528,-0.164796,0.186017,1.92828,0.154341,0.408999,2.03928,0.29272,0.227698,1.98221,0.141375,0.222486,1.75952,0.141011,0.254512,1.78931,-0.0762908,-0.000703156,2.05065,-0.0457954,-0.473037,2.07797,-0.0374305,-0.782393,2.09116,-0.0547384,-0.851603,2.02725,0.0849699,0.0304706,2.02106,0.127644,-0.499712,2.0927,0.127038,-0.806051,2.1494,0.109578,-0.850407,2.06614,-0.0503273,0.661107,2.25642,-0.0142924,0.290232,1.92229,0.210119,0.299247,1.8901,0.182407,0.189167,1.57228,-0.213085,0.258333,2.05113,-0.189606,0.116164,1.77125,0.0905395,-0.199822,1.7518,0.105438,-0.540586,1.75623,-0.0519892,-0.201738,1.75813,-0.0344555,-0.519748,1.72602,1.70578e-006,3.49544e-006,6.71984e-007,4.63959e-007,4.2758e-006,8.51999e-006,5.90062e-007,9.29732e-007,7.88893e-008,7.15409e-008,2.08032e-005,0.0951028,
0.00293572,0.09537,2.04923,0.013743,0.161763,2.09229,-0.00153049,0.532257,2.08818,-0.0423195,0.69851,2.08571,-0.189615,0.382863,2.14773,-0.201384,0.152289,2.08051,-0.130825,0.220821,1.86384,-0.146276,0.222422,1.91807,0.167633,0.408064,2.03149,0.301091,0.220376,1.93516,0.113066,0.265296,1.74642,0.120773,0.301726,1.78577,-0.0716017,0.000720943,2.05079,-0.0450737,-0.484856,2.07784,-0.0392673,-0.787687,2.09191,0.00296824,-0.844805,2.07233,0.088917,0.0266235,2.01621,0.133854,-0.503991,2.12685,0.115528,-0.81337,2.17578,0.139122,-0.875581,2.13797,-0.023679,0.664614,2.2539,0.000651675,0.291062,1.91872,0.2203,0.295367,1.86432,0.174028,0.204079,1.547,-0.183769,0.251522,1.98727,-0.139594,0.156781,1.65742,0.0948649,-0.203282,1.76428,0.103244,-0.545387,1.78129,-0.049685,-0.206164,1.75814,-0.0349172,-0.526833,1.72628,2.58948e-006,4.0992e-006,7.47844e-007,5.10317e-007,4.11015e-007,5.22451e-007,3.21667e-007,3.28484e-007,7.55192e-008,3.02204e-008,9.6362e-006,0.0951124,
0.0150375,0.093457,2.04607,0.0310991,0.160496,2.09076,0.0217525,0.532389,2.08536,-0.00442565,0.702933,2.08299,-0.169048,0.389208,2.14821,-0.192605,0.160483,2.04693,-0.114091,0.253975,1.83758,-0.131727,0.253216,1.8938,0.183721,0.407903,2.02451,0.302629,0.21822,1.88188,0.0968963,0.293911,1.72977,0.107305,0.335206,1.7638,-0.0623294,0.00174947,2.05226,-0.0446148,-0.491845,2.07749,-0.0408975,-0.791787,2.09205,0.0383474,-0.838954,2.09943,0.0964581,0.0213944,2.01262,0.138477,-0.504059,2.15003,0.111225,-0.817587,2.18912,0.099125,-0.86429,2.1081,0.00935651,0.667073,2.25091,0.0170614,0.290236,1.91595,0.228585,0.294278,1.83601,0.167881,0.215197,1.51762,-0.169977,0.258355,1.97171,-0.128873,0.174155,1.63227,0.100045,-0.205538,1.77262,0.103377,-0.547162,1.79641,-0.0455411,-0.208702,1.75861,-0.0354021,-0.531424,1.72619,1.41719e-006,3.87827e-006,9.43064e-007,8.16771e-007,1.60603e-006,2.28141e-006,1.73561e-007,1.0384e-007,7.43573e-008,1.86661e-008,1.13132e-005,0.0951237,
0.0278816,0.0926825,2.04562,0.0466465,0.160142,2.09162,0.043778,0.53134,2.08434,0.0189906,0.703565,2.08066,-0.1428,0.400448,2.14462,-0.190518,0.179984,1.96851,-0.0749992,0.30842,1.77896,-0.109869,0.291948,1.84243,0.219313,0.416264,2.01598,0.298334,0.220407,1.82809,0.0955079,0.326465,1.69384,0.0966944,0.363214,1.71817,-0.051585,0.0035808,2.05605,-0.044523,-0.496155,2.07612,-0.0441135,-0.794969,2.09011,0.0166784,-0.847358,2.06976,0.106211,0.0166202,2.01149,0.141488,-0.502278,2.16257,0.108475,-0.820184,2.19723,0.125344,-0.889459,2.16623,0.033895,0.666849,2.2491,0.0332321,0.289391,1.91527,0.243294,0.299235,1.80671,0.165492,0.229795,1.47992,-0.156659,0.272803,1.93317,-0.11157,0.205227,1.57468,0.10548,-0.206813,1.77748,0.103485,-0.547499,1.80496,-0.0409266,-0.209758,1.75964,-0.0366955,-0.534525,1.72482,1.23695e-006,4.00274e-006,7.88369e-007,1.32781e-006,1.95823e-006,2.39794e-006,2.85039e-007,1.20364e-008,1.07058e-007,9.92323e-008,1.22154e-005,0.0951359,
0.0446951,0.091936,2.049,0.0637868,0.159882,2.09518,0.0622384,0.530206,2.08454,0.0430554,0.702991,2.07945,-0.114184,0.417742,2.1391,-0.185067,0.209024,1.89021,-0.0557048,0.358266,1.7143,-0.0916281,0.324591,1.77742,0.237662,0.422198,2.01219,0.275773,0.231008,1.76968,0.0886326,0.355499,1.63972,0.0854162,0.381799,1.65477,-0.0374921,0.00602215,2.06248,-0.0462909,-0.494504,2.06548,-0.051044,-0.795474,2.08255,0.00889002,-0.8541,2.06231,0.12309,0.0114222,2.01624,0.143917,-0.500347,2.16844,0.108815,-0.820417,2.19761,0.132179,-0.897112,2.17907,0.0568586,0.665926,2.24855,0.0495904,0.288518,1.91693,0.241314,0.307007,1.77748,0.153123,0.246451,1.43263,-0.140648,0.29458,1.89378,-0.101172,0.238375,1.51462,0.113702,-0.208204,1.782,0.104631,-0.546797,1.80754,-0.0356782,-0.208015,1.75785,-0.0402967,-0.534051,1.71728,1.02783e-006,4.91892e-006,5.20002e-007,1.04759e-006,2.16803e-006,1.88849e-006,3.83633e-007,1.71637e-008,1.20339e-006,1.74354e-006,1.49186e-005,0.0951509,
