HIP_CENTER,,,SPINE,,,SHOULDER_CENTER,,,HEAD,,,SHOULDER_LEFT,,,ELBOW_LEFT,,,WRIST_LEFT,,,HAND_LEFT,,,SHOULDER_RIGHT,,,ELBOW_RIGHT,,,WRIST_RIGHT,,,HAND_RIGHT,,,HIP_LEFT,,,KNEE_LEFT,,,ANKLE_LEFT,,,FOOT_LEFT,,,HIP_RIGHT,,,KNEE_RIGHT,,,ANKLE_RIGHT,,,FOOT_RIGHT,,,NECK CoM,,,TORSO_CoM,,,RIGHT_UPPER_ARM_CoM,,,RIGHT_LOWER_ARM_CoM,,,LEFT_UPPER_ARM_CoM,,,LEFT_LOWER_ARM_CoM,,,RIGHT_UPPER_LEG_CoM,,,RIGHT_LOWER_LEG_CoM,,,LEFT_UPPER_LEG_CoM,,,LEFT_LOWER_LEG_CoM,,,
x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,Neck,Torso,Right_Upper_Arm,Right_Lower_Arm,Left_Upper_Arm,Left_Lower_Arm,Right_Upper_Leg,Right_Lower_Leg,Left_Upper_Leg,Left_Lower_Leg,Energy Expended This Frame,Total Energy Expended,
0.168429,0.0844389,2.05949,0.158037,0.152332,2.09032,0.105897,0.505423,2.0726,0.0767298,0.671838,2.03115,-0.0600934,0.361451,2.06758,-0.0846648,0.105437,2.04904,-0.119518,-0.115467,2.03647,-0.102221,-0.19309,2.01964,0.289193,0.396445,2.08336,0.421634,0.130014,2.10111,0.489352,-0.08348,2.09321,0.502122,-0.144724,2.08657,0.102874,-0.00700772,2.05304,0.13886,-0.43118,2.06613,0.149702,-0.781542,2.0947,0.109572,-0.865307,2.07774,0.258205,0.019723,2.05422,0.332885,-0.401969,1.912,0.335396,-0.73578,1.92389,0.350912,-0.794405,1.84738,0.0986187,0.635721,2.21602,0.127219,0.273548,1.91626,0.334089,0.247435,1.9667,0.382797,0.0195534,1.76245,-0.0680363,0.219438,1.93481,-0.0857978,-0.0042144,1.71673,0.25171,-0.162775,1.68898,0.276668,-0.471028,1.58806,0.10294,-0.186598,1.75411,0.119465,-0.502067,1.72258,1.93053e-007,4.28077e-007,1.37005e-007,8.10643e-008,1.7035e-008,1.9762e-008,4.14887e-007,9.7349e-007,1.7468e-008,2.14971e-008,2.30334e-006,0.000242714,
0.171356,0.0849945,2.05468,0.162023,0.152943,2.08436,0.110407,0.505319,2.06851,0.0864507,0.672846,2.02632,-0.0577872,0.363441,2.07008,-0.0862177,0.106061,2.05562,-0.126647,-0.114901,2.04205,-0.112108,-0.195788,2.02137,0.296219,0.395534,2.07512,0.42685,0.127507,2.08565,0.489911,-0.0874398,2.07956,0.504036,-0.158263,2.07529,0.105111,-0.00618772,2.04994,0.138414,-0.435532,2.06539,0.14907,-0.786501,2.09622,0.107428,-0.866225,2.07098,0.261591,0.0194804,2.04678,0.331794,-0.421882,1.93707,0.332677,-0.745706,1.95452,0.346545,-0.801238,1.86489,0.106303,0.636209,2.21121,0.130668,0.273758,1.91213,0.339843,0.245829,1.95556,0.385223,0.0168362,1.75022,-0.0676823,0.220666,1.93908,-0.0894459,-0.00371463,1.72184,0.252687,-0.171359,1.69648,0.275091,-0.483381,1.61112,0.103702,-0.188102,1.75247,0.119018,-0.505922,1.72291,2.68261e-007,8.38772e-007,1.70387e-007,1.80929e-007,1.80587e-008,1.33732e-008,2.07143e-007,8.08784e-007,3.84167e-008,2.29522e-008,2.56708e-006,0.000245281,
0.174959,0.085928,2.04746,0.166701,0.153827,2.07706,0.117041,0.505865,2.06319,0.0965871,0.674394,2.02128,-0.0544998,0.365681,2.07232,-0.0871547,0.107316,2.06219,-0.132043,-0.113735,2.04579,-0.118664,-0.197023,2.02309,0.305374,0.394679,2.06547,0.433509,0.124415,2.07013,0.490832,-0.0940995,2.05144,0.50533,-0.170361,2.05426,0.10782,-0.00472626,2.0441,0.137508,-0.440757,2.0642,0.14808,-0.790809,2.09742,0.10639,-0.866907,2.06685,0.265191,0.0190332,2.03706,0.331296,-0.435581,1.95907,0.330942,-0.755692,1.98508,0.341115,-0.806619,1.88299,0.115359,0.63734,2.20561,0.135415,0.274444,1.90631,0.347275,0.243974,1.94374,0.388408,0.0127387,1.73188,-0.0665777,0.222309,1.94322,-0.0921068,-0.00269696,1.72617,0.254008,-0.177383,1.70171,0.274167,-0.493187,1.63288,0.104471,-0.189705,1.74948,0.118234,-0.509868,1.72291,6.64708e-007,1.72586e-006,1.96265e-007,1.03755e-007,1.31124e-008,7.15017e-009,1.01448e-006,1.49815e-006,6.46964e-008,2.46329e-008,5.31281e-006,0.000250594,
0.179207,0.0865965,2.03902,0.172437,0.154524,2.06891,0.129301,0.507265,2.05529,0.112363,0.676858,2.01602,-0.0498649,0.367964,2.07395,-0.0877156,0.108411,2.06697,-0.135841,-0.112695,2.04861,-0.123073,-0.197717,2.02432,0.316762,0.393075,2.05389,0.439791,0.121804,2.05516,0.492639,-0.098058,2.03368,0.506789,-0.177289,2.03281,0.110659,-0.00336531,2.03689,0.136186,-0.447473,2.06237,0.147133,-0.793849,2.09822,0.105736,-0.867422,2.06371,0.269061,0.0178927,2.02694,0.330613,-0.465288,1.99754,0.331214,-0.766534,2.01385,0.311335,-0.836543,1.97053,0.130498,0.639427,2.19851,0.143071,0.275403,1.89874,0.35558,0.241993,1.93125,0.391807,0.00997791,1.71813,-0.0646629,0.223896,1.94623,-0.0939385,-0.00180004,1.72937,0.255365,-0.190519,1.71379,0.273996,-0.509975,1.66072,0.105117,-0.191985,1.74563,0.117294,-0.513908,1.72249,8.37691e-007,1.96553e-006,2.09924e-007,1.62361e-007,3.77524e-008,4.98528e-009,2.65708e-007,5.32281e-007,1.04288e-007,3.14191e-008,4.15194e-006,0.000254746,
0.183911,0.0866501,2.03014,0.178613,0.154635,2.06085,0.143181,0.508725,2.0477,0.130714,0.679366,2.01047,-0.036814,0.371711,2.07312,-0.0877346,0.109365,2.0705,-0.138344,-0.111539,2.05185,-0.126307,-0.198157,2.02554,0.328627,0.391081,2.04347,0.446545,0.1197,2.03829,0.495915,-0.101218,2.00909,0.506641,-0.180528,2.0021,0.113772,-0.00229917,2.0286,0.134467,-0.456142,2.05963,0.146078,-0.79598,2.09873,0.105778,-0.868016,2.0612,0.272785,0.0162596,2.01747,0.328829,-0.479801,2.02109,0.332738,-0.772866,2.03222,0.286482,-0.850741,2.03889,0.147903,0.641569,2.19141,0.151689,0.276105,1.8911,0.364331,0.240067,1.91843,0.396022,0.00776616,1.70071,-0.0585379,0.226105,1.9475,-0.0949984,-0.000913918,1.73221,0.256191,-0.197394,1.71978,0.273889,-0.518604,1.67807,0.10571,-0.195222,1.74093,0.116146,-0.518379,1.72156,1.3544e-006,2.79117e-006,1.84527e-007,1.07515e-007,6.74224e-008,8.92493e-009,6.93421e-008,2.0706e-007,8.36509e-008,1.44238e-008,4.88844e-006,0.000259634,
0.189271,0.0865454,2.02153,0.185867,0.154567,2.0531,0.162571,0.510625,2.04009,0.153529,0.682113,2.00461,-0.0214405,0.376485,2.07014,-0.0857752,0.111981,2.0743,-0.139169,-0.108272,2.05615,-0.128635,-0.197709,2.02696,0.34093,0.388438,2.0339,0.452833,0.118784,2.02306,0.498228,-0.102769,1.99053,0.502742,-0.162621,1.96888,0.117357,-0.00113909,2.02006,0.133341,-0.461842,2.05726,0.144594,-0.797137,2.09875,0.106026,-0.868541,2.05955,0.276576,0.0145696,2.00904,0.327764,-0.487086,2.03524,0.333341,-0.776398,2.04517,0.315559,-0.823958,1.97729,0.170694,0.644079,2.18414,0.163167,0.276938,1.88358,0.373069,0.238394,1.90677,0.399636,0.00672959,1.68651,-0.0503914,0.229579,1.94789,-0.0945214,0.00155862,1.73562,0.257352,-0.201216,1.72222,0.273697,-0.523082,1.68929,0.106757,-0.197156,1.73629,0.115065,-0.521217,1.72059,1.05023e-006,2.10093e-006,1.52046e-007,9.9738e-008,2.8265e-007,1.10949e-007,2.40035e-008,8.62482e-008,1.51018e-007,2.80916e-008,4.08591e-006,0.00026372,
0.196012,0.0869378,2.01266,0.193994,0.154945,2.04573,0.177085,0.51276,2.0347,0.176512,0.684727,1.9995,2.88645e-005,0.383725,2.06208,-0.0741501,0.124408,2.07932,-0.134664,-0.0931944,2.06679,-0.125291,-0.167701,2.03517,0.354601,0.387103,2.02601,0.458752,0.118622,2.01055,0.503661,-0.102466,1.97133,0.50307,-0.154346,1.94732,0.12262,0.00102263,2.01029,0.132381,-0.470437,2.05278,0.142546,-0.797383,2.0979,0.106281,-0.86891,2.05824,0.281336,0.0131925,2.00078,0.326792,-0.490875,2.04436,0.333672,-0.778619,2.0539,0.317311,-0.82349,1.98558,0.190943,0.646643,2.17847,0.173024,0.27811,1.87696,0.382276,0.237691,1.89718,0.404406,0.00678855,1.67319,-0.034837,0.238822,1.94646,-0.0877436,0.013116,1.74219,0.258965,-0.203416,1.72258,0.273432,-0.525571,1.69668,0.10859,-0.199895,1.73022,0.11382,-0.524878,1.71838,1.4062e-006,2.36681e-006,1.56649e-007,8.1474e-008,1.75929e-007,5.17947e-008,1.10386e-008,3.33311e-008,1.28198e-007,2.50857e-008,4.43651e-006,0.000268157,
0.203399,0.0883223,2.00471,0.202682,0.156326,2.03926,0.193122,0.516319,2.02953,0.20426,0.688549,1.99526,0.0169946,0.3897,2.05408,-0.0650338,0.133129,2.08166,-0.130494,-0.0833464,2.07267,-0.120508,-0.148416,2.04066,0.372686,0.387337,2.0198,0.464169,0.120071,2.00029,0.50829,-0.0997119,1.95316,0.506138,-0.147402,1.9262,0.128392,0.00396338,2.00131,0.131985,-0.475891,2.04805,0.138984,-0.796424,2.09441,0.106462,-0.869143,2.05666,0.286522,0.0125554,1.99379,0.325696,-0.491166,2.05007,0.333947,-0.780044,2.05975,0.325753,-0.817443,1.97259,0.214587,0.650629,2.17338,0.183887,0.280403,1.87088,0.393322,0.238482,1.88944,0.408627,0.00855488,1.66124,-0.0225784,0.24573,1.9438,-0.0821609,0.0209187,1.74565,0.260707,-0.203811,1.72204,0.273092,-0.526281,1.70146,0.110879,-0.200966,1.72438,0.112181,-0.526739,1.71498,1.02668e-006,2.68886e-006,1.14337e-007,7.23907e-008,2.06126e-007,3.61751e-008,1.77046e-008,9.92059e-009,1.59633e-007,7.93732e-008,4.4112e-006,0.000272568,
0.210976,0.0894789,1.99823,0.211594,0.15749,2.03411,0.212133,0.51966,2.02506,0.223022,0.689707,1.99215,0.0366955,0.395523,2.04329,-0.0561966,0.140241,2.08216,-0.125924,-0.0756454,2.07567,-0.115085,-0.134858,2.04458,0.388194,0.387772,2.0157,0.469332,0.121786,1.9913,0.512393,-0.0964197,1.93546,0.508975,-0.140996,1.90612,0.134121,0.00654289,1.9941,0.131312,-0.480279,2.03948,0.134522,-0.793837,2.08575,0.106704,-0.869056,2.05324,0.291917,0.0119809,1.98812,0.325148,-0.490619,2.05303,0.334198,-0.780426,2.06316,0.330958,-0.814017,1.96327,0.234984,0.653058,2.1693,0.196217,0.282488,1.8658,0.403038,0.239492,1.88329,0.412521,0.0106588,1.65003,-0.00916553,0.251809,1.93896,-0.0765269,0.0271429,1.74712,0.262771,-0.203823,1.72089,0.272969,-0.526213,1.70411,0.113032,-0.201736,1.71766,0.110055,-0.527484,1.70784,1.0883e-006,2.56991e-006,1.22976e-007,5.7637e-008,1.78981e-007,3.13291e-008,3.51914e-008,1.49983e-009,4.72554e-007,5.47489e-007,5.10586e-006,0.000277674,
0.219038,0.0904317,1.99283,0.221187,0.158453,2.02988,0.230761,0.521941,2.02116,0.24354,0.690096,1.98864,0.0543586,0.400796,2.03446,-0.0469085,0.146014,2.0812,-0.120803,-0.0692255,2.07652,-0.11023,-0.124885,2.04762,0.404711,0.387881,2.01259,0.475408,0.123502,1.98279,0.515848,-0.0939417,1.92059,0.511147,-0.137705,1.89125,0.1402,0.00894289,1.98811,0.129972,-0.483216,2.01719,0.127546,-0.787578,2.06142,0.106157,-0.867454,2.04125,0.297739,0.0113867,1.98341,0.325464,-0.48894,2.05301,0.33452,-0.779877,2.06408,0.33402,-0.812276,1.95793,0.256123,0.6545,2.16529,0.208594,0.283988,1.86149,0.413656,0.24035,1.87783,0.416526,0.0124211,1.6402,0.00350155,0.257,1.93436,-0.0704724,0.0322664,1.74707,0.265385,-0.203361,1.71887,0.273233,-0.52529,1.70448,0.11505,-0.201964,1.70562,0.106612,-0.526109,1.68854,8.49803e-007,1.71568e-006,1.10934e-007,3.6848e-008,1.64063e-007,4.5477e-008,2.38582e-007,6.97636e-008,2.54583e-006,2.59817e-006,8.37515e-006,0.000286049,
0.227035,0.0911122,1.98858,0.230376,0.159109,2.0267,0.244771,0.523124,2.01816,0.264071,0.689471,1.98445,0.0685221,0.404364,2.02786,-0.0348458,0.151755,2.07825,-0.114032,-0.0625379,2.07664,-0.106815,-0.119117,2.04934,0.41969,0.387519,2.01007,0.482407,0.125405,1.97531,0.518525,-0.0921995,1.91039,0.51316,-0.135673,1.87785,0.146414,0.0111242,1.98331,0.121463,-0.453013,1.96387,0.121469,-0.773785,2.0223,0.104238,-0.858872,2.01073,0.304137,0.0106157,1.97955,0.33028,-0.478342,2.04298,0.334765,-0.77881,2.06291,0.339458,-0.830195,1.9815,0.274774,0.654801,2.16141,0.2188,0.284852,1.85813,0.423985,0.241074,1.87313,0.420592,0.013953,1.63277,0.0158278,0.261376,1.92987,-0.0625586,0.0374891,1.74588,0.27016,-0.199176,1.71295,0.275328,-0.520461,1.69984,0.114072,-0.188174,1.68087,0.100574,-0.507894,1.65027,9.57306e-007,2.44912e-006,1.46824e-007,3.49757e-008,1.29903e-007,3.80289e-008,3.55458e-007,1.34338e-007,3.00971e-006,4.06368e-006,1.13193e-005,0.000297368,
0.235205,0.0915039,1.98512,0.24019,0.159445,2.02402,0.2634,0.522945,2.01434,0.281864,0.687788,1.97975,0.0807889,0.406309,2.02242,-0.0233365,0.156088,2.07471,-0.107697,-0.0568569,2.07646,-0.103785,-0.115016,2.05035,0.434849,0.385171,2.00689,0.493044,0.125852,1.96821,0.520622,-0.0918176,1.90217,0.514493,-0.134747,1.8679,0.152466,0.0130501,1.97962,0.108552,-0.416861,1.9064,0.11434,-0.748953,1.9675,0.138461,-0.826608,1.98908,0.310884,0.0095137,1.97628,0.336266,-0.464055,2.02944,0.335014,-0.777442,2.06005,0.344256,-0.840391,1.99457,0.294443,0.653796,2.15681,0.231228,0.284951,1.85475,0.43611,0.240181,1.8683,0.425943,0.0143012,1.62633,0.0270026,0.264327,1.92565,-0.0550601,0.0416971,1.74432,0.275582,-0.193562,1.70579,0.27791,-0.51398,1.69305,0.111152,-0.171959,1.65482,0.0922772,-0.482647,1.60379,8.74618e-007,2.61088e-006,1.40776e-007,3.19819e-008,9.54622e-008,2.27268e-008,3.27789e-007,1.42266e-007,2.10003e-006,3.983e-006,1.03295e-005,0.000307698,
0.243857,0.0916087,1.98222,0.250732,0.159392,2.02164,0.282544,0.521279,2.01037,0.297145,0.685042,1.97495,0.0924063,0.406814,2.01752,-0.0142342,0.158827,2.07162,-0.102772,-0.0526166,2.07595,-0.100574,-0.111355,2.05072,0.449976,0.380955,2.00296,0.503083,0.125081,1.96294,0.52344,-0.0920912,1.89339,0.515184,-0.137411,1.85657,0.158477,0.0146966,1.97687,0.0960225,-0.386369,1.85834,0.105988,-0.717258,1.90559,0.119923,-0.767941,1.84867,0.31835,0.00799241,1.97322,0.341445,-0.449498,2.01698,0.335278,-0.775778,2.0554,0.340935,-0.829629,1.96993,0.313032,0.651413,2.15208,0.244119,0.284227,1.85157,0.447938,0.237837,1.86398,0.431345,0.0138621,1.62043,0.0367409,0.265851,1.9219,-0.0491659,0.0446295,1.74281,0.280967,-0.188011,1.69919,0.280163,-0.507264,1.68596,0.108376,-0.158273,1.63319,0.0836322,-0.456902,1.55827,8.5751e-007,2.19462e-006,1.04019e-007,1.88016e-008,7.03351e-008,1.49208e-008,1.49092e-007,7.34578e-008,7.12447e-007,1.85681e-006,6.05201e-006,0.00031375,
0.250916,0.0916906,1.98002,0.259698,0.159384,2.01956,0.300842,0.51955,2.00583,0.312306,0.682424,1.96862,0.103447,0.406872,2.01364,-0.00725184,0.160929,2.06905,-0.0985095,-0.0490828,2.07513,-0.0976367,-0.108538,2.05023,0.462759,0.375829,1.99837,0.511244,0.123827,1.95921,0.525581,-0.0927722,1.88693,0.515554,-0.140653,1.84884,0.163467,0.0161481,1.97505,0.0895603,-0.368454,1.83079,0.105009,-0.693193,1.85683,0.153007,-0.756777,1.87505,0.324233,0.00670646,1.97074,0.344304,-0.439449,2.00915,0.335331,-0.774009,2.05081,0.338184,-0.823042,1.95632,0.3311,0.649066,2.14621,0.255878,0.283463,1.84844,0.457781,0.234839,1.86006,0.435674,0.0130494,1.61615,0.0452115,0.266866,1.91886,-0.0444409,0.0469976,1.74139,0.28469,-0.184279,1.6948,0.281369,-0.502372,1.68082,0.107749,-0.150026,1.62068,0.0805519,-0.439522,1.52667,7.25336e-007,1.89249e-006,8.61988e-008,1.75833e-008,4.9592e-008,1.11262e-008,1.75983e-007,1.05873e-007,9.21417e-007,2.43211e-006,6.41771e-006,0.000320167,
0.256834,0.0917598,1.97811,0.267651,0.159318,2.0174,0.31825,0.516939,2.001,0.324802,0.678446,1.96228,0.113148,0.406839,2.01046,-0.00180573,0.162893,2.06689,-0.0946897,-0.0457205,2.07378,-0.0946738,-0.105645,2.04888,0.473542,0.370111,1.99257,0.518122,0.122078,1.95567,0.528889,-0.0942754,1.88121,0.516715,-0.146316,1.84328,0.167471,0.0174317,1.97377,0.0809076,-0.342304,1.80327,0.103181,-0.663399,1.80206,0.127187,-0.708757,1.74525,0.329047,0.00557633,1.96847,0.345135,-0.424938,2.00165,0.334362,-0.771933,2.04563,0.33437,-0.817896,1.94644,0.347248,0.645508,2.14017,0.266695,0.282284,1.84531,0.466082,0.231329,1.85567,0.439954,0.0116826,1.61226,0.0523307,0.267774,1.91635,-0.0405474,0.0492359,1.73991,0.287094,-0.178581,1.69064,0.281312,-0.495505,1.67558,0.10577,-0.138344,1.60841,0.0762125,-0.416361,1.49261,4.49332e-007,1.07769e-006,5.77703e-008,1.4021e-008,3.49062e-008,9.82561e-009,6.33864e-008,1.72308e-007,3.20799e-007,1.53034e-006,3.73038e-006,0.000323898,
0.262259,0.0918164,1.97615,0.274831,0.159255,2.01481,0.329984,0.515055,1.99651,0.335369,0.674696,1.95539,0.121182,0.406627,2.00766,0.00273705,0.164981,2.06495,-0.0911502,-0.0421735,2.0719,-0.0904531,-0.0967007,2.04396,0.481494,0.365778,1.98674,0.523547,0.120456,1.95199,0.532738,-0.0961663,1.87708,0.520393,-0.164715,1.84083,0.171289,0.0186825,1.97264,0.0761661,-0.326978,1.78758,0.104741,-0.63436,1.75201,0.111617,-0.673599,1.65933,0.333256,0.00461124,1.96626,0.345087,-0.416777,1.99744,0.328306,-0.763639,2.02982,0.324717,-0.806927,1.92874,0.359291,0.642465,2.13403,0.274652,0.281437,1.84232,0.472369,0.22853,1.8512,0.443851,0.0102065,1.60897,0.0582417,0.268656,1.91413,-0.0371512,0.0516038,1.7383,0.288866,-0.175517,1.6879,0.278785,-0.488692,1.66728,0.105376,-0.131284,1.60125,0.0748957,-0.397994,1.46539,4.00681e-007,8.96984e-007,7.36074e-008,1.19871e-008,3.56151e-008,1.55552e-008,8.11543e-007,1.5345e-006,1.98318e-007,1.21993e-006,5.19873e-006,0.000329097,
0.267023,0.0919476,1.97418,0.281336,0.15937,2.01173,0.340161,0.513513,1.99091,0.344548,0.671156,1.94734,0.12906,0.406786,2.00451,0.00714835,0.167922,2.06288,-0.087506,-0.0369817,2.06719,-0.0872563,-0.0880232,2.03909,0.488386,0.360318,1.97782,0.528339,0.11879,1.94673,0.535892,-0.0982713,1.87466,0.525797,-0.178748,1.84335,0.175038,0.0201172,1.97148,0.0731716,-0.31471,1.77621,0.110821,-0.608264,1.70389,0.105747,-0.649153,1.59973,0.336643,0.00389299,1.96436,0.339854,-0.38267,1.98218,0.316214,-0.740375,1.99288,0.309139,-0.782752,1.89321,0.369743,0.639721,2.12665,0.281581,0.280782,1.83881,0.477861,0.225181,1.84454,0.44719,0.00862199,1.60575,0.0640178,0.270113,1.91167,-0.0337663,0.0550211,1.73546,0.28808,-0.161298,1.68059,0.271613,-0.46494,1.64568,0.105698,-0.125449,1.59592,0.0761731,-0.382111,1.44076,3.79587e-007,8.72761e-007,9.59973e-008,1.04942e-008,5.05204e-008,1.81803e-008,1.72235e-007,8.45744e-007,9.74153e-007,1.73956e-006,5.15923e-006,0.000334256,
0.271091,0.0922142,1.97188,0.287243,0.159755,2.00756,0.349579,0.512577,1.9836,0.352113,0.66881,1.93862,0.139029,0.408439,1.99953,0.0110332,0.171283,2.06082,-0.0845974,-0.031089,2.06059,-0.0854956,-0.0802051,2.03428,0.493689,0.356346,1.96465,0.532247,0.117442,1.94007,0.539158,-0.100572,1.87393,0.532358,-0.189939,1.84951,0.178698,0.0220213,1.96991,0.0674073,-0.27713,1.76628,0.115689,-0.583143,1.657,0.103102,-0.626505,1.55248,0.339303,0.00344745,1.96237,0.337282,-0.367449,1.97514,0.319379,-0.696644,2.00227,0.309242,-0.739104,1.90495,0.378913,0.637949,2.118,0.287836,0.280472,1.83435,0.48219,0.22268,1.83522,0.450205,0.00708893,1.60264,0.0705291,0.272469,1.90837,-0.0309117,0.0589096,1.73182,0.288117,-0.155006,1.67675,0.271858,-0.440535,1.64665,0.104802,-0.108636,1.59102,0.0758018,-0.356153,1.41724,3.43898e-007,8.52826e-007,1.30977e-007,1.50793e-008,3.30634e-008,1.34895e-008,6.34162e-008,6.99717e-007,1.77178e-007,8.97146e-007,3.22679e-006,0.000337483,
0.274756,0.0925568,1.96879,0.292646,0.160291,2.00169,0.357176,0.511888,1.97478,0.357638,0.666805,1.92942,0.146314,0.410009,1.99505,0.0140532,0.174711,2.05872,-0.0830337,-0.0258479,2.05513,-0.0850248,-0.07196,2.02909,0.497252,0.353148,1.95035,0.535803,0.115262,1.92965,0.542973,-0.104098,1.87516,0.540354,-0.201801,1.86178,0.18193,0.0239759,1.96799,0.0650396,-0.262791,1.76171,0.108222,-0.562942,1.61256,0.153584,-0.625712,1.59689,0.341649,0.00310794,1.95961,0.335881,-0.359239,1.97101,0.300122,-0.655324,2.00633,0.336044,-0.745434,1.9918,0.386,0.636495,2.10827,0.293058,0.280311,1.82883,0.485536,0.220153,1.8236,0.453302,0.00469117,1.59878,0.0753723,0.274819,1.90527,-0.0289856,0.0625525,1.72864,0.288519,-0.151655,1.67381,0.263305,-0.420029,1.64662,0.105169,-0.101697,1.58826,0.0717303,-0.341854,1.39695,3.50089e-007,9.09196e-007,1.97664e-007,1.85369e-008,2.27888e-008,1.33876e-008,4.6263e-008,8.43634e-008,7.89964e-008,3.65924e-007,2.08721e-006,0.00033957,
0.277799,0.0928787,1.96461,0.297202,0.160845,1.99376,0.362672,0.511645,1.96435,0.361222,0.665783,1.91914,0.151533,0.411892,1.99119,0.0164355,0.177919,2.05654,-0.0841803,-0.0197633,2.04928,-0.0866715,-0.0594498,2.02057,0.497713,0.349439,1.93206,0.538256,0.111896,1.91656,0.546526,-0.108525,1.87757,0.547144,-0.21044,1.87476,0.184509,0.0257813,1.96581,0.0636527,-0.254283,1.75844,0.105635,-0.548649,1.58468,0.147876,-0.605468,1.54484,0.343547,0.00279644,1.95503,0.335058,-0.353888,1.96824,0.299183,-0.642172,2.00776,0.352865,-0.744159,2.01733,0.390903,0.635811,2.09709,0.297018,0.280348,1.82206,0.486905,0.216827,1.80885,0.455825,0.00141623,1.59429,0.0789453,0.277211,1.90243,-0.0284664,0.0664568,1.72527,0.288977,-0.149509,1.67069,0.262576,-0.412369,1.64606,0.105677,-0.0973051,1.58593,0.0700853,-0.332414,1.38405,3.68454e-007,1.08508e-006,1.86273e-007,1.82222e-008,1.758e-008,1.06107e-008,7.27198e-008,3.22698e-007,4.34495e-008,2.66981e-007,2.39207e-006,0.000341962,
0.280082,0.0927065,1.9581,0.300204,0.160649,1.98314,0.364309,0.5104,1.95285,0.363077,0.664841,1.90778,0.155063,0.413405,1.9875,0.0183026,0.181597,2.05417,-0.0849978,-0.0146839,2.04511,-0.0883707,-0.0523139,2.01442,0.495229,0.346302,1.91422,0.539423,0.108399,1.90378,0.549672,-0.114982,1.88088,0.551491,-0.215812,1.885,0.186707,0.0272863,1.96276,0.0630168,-0.248974,1.75631,0.101734,-0.532475,1.56197,0.151856,-0.599119,1.53554,0.344651,0.00202113,1.94658,0.334233,-0.350077,1.96586,0.320094,-0.676391,2.01058,0.331516,-0.751781,1.95769,0.392789,0.634631,2.08474,0.298836,0.279691,1.81371,0.486286,0.21371,1.79446,0.457638,-0.00276629,1.59031,0.0814818,0.279651,1.89959,-0.0280253,0.070137,1.72252,0.289096,-0.148216,1.66607,0.270891,-0.424958,1.64625,0.106342,-0.0944037,1.58373,0.0682069,-0.32352,1.37377,3.85353e-007,1.48435e-006,1.10231e-007,1.21247e-008,1.5222e-008,1.55833e-008,9.39069e-008,7.93786e-008,2.3251e-008,7.00216e-008,2.28943e-006,0.000344251,
0.281303,0.0919398,1.94962,0.301297,0.159736,1.97078,0.363002,0.508031,1.93994,0.362972,0.663326,1.89729,0.15735,0.414633,1.98298,0.0194939,0.184756,2.05169,-0.0885795,-0.00850812,2.0384,-0.0903399,-0.0475711,2.00964,0.493001,0.344596,1.90197,0.538908,0.106067,1.89242,0.551759,-0.119859,1.88311,0.554058,-0.218676,1.89133,0.188324,0.0284054,1.95843,0.0633464,-0.24732,1.75526,0.0999785,-0.524129,1.54937,0.112254,-0.576989,1.49052,0.344929,0.00061955,1.93609,0.333334,-0.347828,1.96361,0.331956,-0.692675,2.00975,0.328509,-0.752401,1.94193,0.392026,0.632532,2.0721,0.298796,0.278236,1.80379,0.484997,0.211812,1.78336,0.458298,-0.0057952,1.58648,0.0831168,0.281713,1.8963,-0.0290298,0.0740593,1.71866,0.288832,-0.147855,1.66065,0.27543,-0.430768,1.64497,0.107171,-0.0932227,1.58144,0.0676165,-0.31938,1.36812,3.72708e-007,1.67461e-006,1.15464e-007,1.24364e-008,2.04828e-008,1.21854e-008,1.03842e-007,3.18761e-008,5.48976e-008,2.38183e-008,2.42232e-006,0.000346674,
0.281234,0.0907022,1.93948,0.300655,0.158371,1.95751,0.359891,0.505628,1.92763,0.360568,0.661886,1.88722,0.157904,0.415645,1.97737,0.0201982,0.188644,2.04823,-0.0907887,-0.00375543,2.03401,-0.0924618,-0.0442442,2.00622,0.488774,0.343765,1.89024,0.53704,0.104685,1.88034,0.553167,-0.122928,1.88417,0.555635,-0.220372,1.89532,0.18916,0.0289976,1.95124,0.0657045,-0.250065,1.75346,0.0984707,-0.518167,1.54185,0.0834973,-0.563529,1.46495,0.344288,-0.000759843,1.92548,0.332343,-0.347514,1.96092,0.337566,-0.703,2.00933,0.321428,-0.755066,1.92334,0.389048,0.630458,2.06002,0.297321,0.276548,1.79337,0.482133,0.210771,1.77217,0.458105,-0.00766565,1.58185,0.0837082,0.284016,1.89203,-0.0296621,0.0776901,1.71536,0.288137,-0.148309,1.65498,0.277342,-0.434913,1.64368,0.108532,-0.0941392,1.57761,0.0679685,-0.318048,1.36426,3.62607e-007,1.80276e-006,9.36439e-008,1.48384e-008,3.58571e-008,8.85069e-009,1.36769e-006,1.71542e-006,1.52068e-007,1.01442e-008,5.56388e-006,0.000352237,
